,national,hor_name,hor_num,sex,age,debut,total_first,total_second,total_game,win_rate,total_game_1yr,total_earn,total_earn_1yr
2,미국,황금비상,036383,수,6,20150809,4,2,33,12.1,10,265800000,142300000
3,한국,스마트파크,035535,암,5,20160716,2,8,28,7.1,7,242050000,28900000
4,한국,테마등극,033756,수,6,20150822,7,7,38,18.4,9,476200000,0
5,한국,해후,037891,수,4,20170827,5,2,17,29.4,9,208050000,80250000
6,한국,미스터포춘,035683,수,5,20160911,5,2,26,19.2,9,225950000,58500000
7,한국,베스트불릿,037692,수,4,20171112,5,2,18,27.8,9,191380000,168900000
8,한국,스피드청룡,037269,거,4,20170723,4,1,20,20,8,134290000,82350000
9,한국,볼드샤이닝,037479,거,4,20171022,3,2,14,21.4,6,116200000,3000000
0,한국,야호선더캣,038783,수,3,20181020,3,0,7,42.9,7,112000000,112000000
1,한국,댄싱블레이드,037855,암,4,20180203,4,1,11,36.4,7,146550000,92550000
2,한국,어스피스,039712,수,3,20190317,1,0,2,50,2,22800000,22800000
3,한국,스피드마운틴,038679,수,3,20190316,0,0,2,0,2,0,0
4,한국,제주의요정,039308,암,3,20190203,0,0,2,0,2,2000000,2000000
5,한국,삼애질주,038812,암,3,20181104,0,1,6,0,6,23600000,23600000
6,한국,스마트한센,039646,거,3,20181125,0,0,5,0,5,0,0
7,한국,캡틴베스트,038809,거,3,20190414,0,0,2,0,2,1600000,1600000
8,한국,컬러즈윙,038600,암,3,20190427,0,0,2,0,2,0,0
9,한국,화이트퀸,041641,암,2,20190525,1,0,1,100,1,22800000,22800000
0,한국,새로운캡틴,037920,거,4,20171125,1,1,11,9.1,9,36480000,28880000
1,한국,엑스블레이드,039652,거,3,20190112,1,0,5,20,5,24400000,24400000
2,미국,천운킹덤,041688,수,3,20181110,0,0,4,0,4,0,0
3,미국,디케이나린,041879,수,2,20190525,0,0,1,0,1,0,0
4,미국,파이널스타,040015,수,4,20180901,0,0,2,0,2,7800000,7800000
5,미국,금아어누이티,039814,거,4,20171224,0,2,10,0,6,34200000,34200000
6,한국,끌어주는손,038001,암,4,20170624,0,4,18,0,8,89710000,22000000
7,호주,야호원더풀캣,043378,수,2,20190525,0,0,0,0,0,0,0
8,한국,빅선더,037757,암,4,20171224,3,1,11,27.3,6,107640000,72600000
9,한국,불후의명곡,035213,거,5,20161112,1,4,26,3.8,9,86000000,36400000
0,호주,레전드킹,037962,수,5,20160529,2,3,26,7.7,6,172650000,21750000
1,미국,인천챔프,039792,거,4,20170715,2,0,13,15.4,7,79200000,73800000
2,미국,조우니가,041733,암,3,20181013,1,1,8,12.5,8,80700000,80700000
3,미국,플라잉포드,041760,수,3,20181110,2,0,6,33.3,6,79950000,79950000
4,한국,예상백승,035662,암,5,20160626,3,7,28,10.7,7,223700000,51000000
5,한국,승리사랑,032522,암,7,20150523,3,5,36,8.3,9,179000000,16500000
6,미국,해오라비,039887,거,4,20171015,0,2,13,0,6,62550000,12750000
7,한국,오케이퀸,036853,암,4,20170701,5,2,17,29.4,8,248550000,119250000
8,미국,스피릿오브한센,038023,거,5,20160710,2,6,26,7.7,8,239700000,11700000
9,미국,우리가본,038135,거,5,20160924,2,3,21,9.5,6,141600000,20250000
0,한국,창성강자,037993,수,4,20170923,0,2,21,0,13,20240000,6800000
1,한국,대한일품,038703,수,3,20180909,1,0,8,12.5,8,15280000,15280000
2,한국,더블던다스,038494,거,3,20190511,0,0,2,0,2,0,0
3,한국,스페이드매시,039735,거,3,20190223,0,1,5,0,5,10400000,10400000
4,한국,질풍강자,037221,거,4,20180210,3,1,9,33.3,8,86280000,86280000
5,한국,대길상존,037253,거,4,20170813,2,0,9,22.2,7,39480000,39480000
6,한국,금성황제,039178,수,3,20181006,2,2,7,28.6,7,82800000,82800000
7,한국,티아고터치,037852,수,4,20171209,3,3,13,23.1,8,123600000,69600000
8,한국,소백영주,039639,수,3,20180527,1,0,5,20,4,26800000,26800000
9,한국,위너세이,038598,암,3,20190223,1,0,3,33.3,3,24400000,24400000
0,한국,원더풀헤네시,038468,암,3,20180915,1,1,7,14.3,7,45800000,45800000
1,미국,액티몬,041653,거,3,20181006,1,2,6,16.7,6,65550000,65550000
2,미국,아메리칸벨,041561,수,3,20181201,0,1,3,0,3,15750000,15750000
3,미국,키팩터,039943,수,4,20170924,0,0,17,0,10,28200000,16200000
4,미국,스트로리아,039999,암,4,20171118,0,0,6,0,4,0,0
5,미국,인천스피드,041676,거,3,20181021,0,0,8,0,8,15150000,15150000
6,미국,지젤괴물,041737,수,3,20181201,1,0,4,25,4,39600000,39600000
7,한국,파인애플마크,038770,암,3,20180721,0,1,12,0,12,9600000,9600000
8,한국,대명솔라,039746,암,4,20180210,1,1,15,6.7,9,45840000,40720000
9,한국,마이티맘보,035182,수,5,20160529,2,3,29,6.9,10,108290000,26400000
0,한국,베스트힐,039156,암,3,20181104,2,0,6,33.3,6,60000000,60000000
1,한국,강서으뜸,036932,수,4,20170730,3,2,15,20,6,92320000,46800000
2,미국,문학치프,039791,수,4,20170617,9,2,17,52.9,8,883600000,545300000
3,미국,샴로커,036488,수,6,20150808,6,10,34,17.6,7,841850000,221500000
4,미국,청담도끼,038020,거,5,20160924,12,4,21,57.1,6,1726400000,673500000
5,한국,클린업트리오,038996,거,3,20180707,0,2,8,0,7,23040000,20640000
6,한국,원더풀힐스,038465,암,3,20180825,0,0,9,0,9,10160000,10160000
7,한국,백산군주,036813,거,4,20170903,3,2,20,15,10,140250000,49350000
8,미국,프로함성,041730,거,3,20181118,1,1,7,14.3,7,61350000,61350000
9,미국,이스트걸치,039973,암,4,20171014,1,3,16,6.3,9,142500000,29250000
0,한국,아이언하트,039003,암,3,20181007,0,0,6,0,6,8800000,8800000
1,한국,베프케이,039421,거,3,20190120,0,0,3,0,3,960000,960000
2,한국,지오바나,039171,암,3,20190202,0,0,4,0,4,5200000,5200000
3,일본,금아팔콘,040075,거,4,20180113,0,1,7,0,5,15600000,12600000
4,미국,리틀빅타이거,041740,수,3,20180929,0,0,4,0,4,0,0
5,미국,머스탱런,041748,수,3,20181124,0,0,5,0,5,3000000,3000000
6,미국,큐피드가이,041700,거,3,20181124,1,0,4,25,4,48150000,48150000
7,미국,문학파이어,041606,수,3,20181222,0,0,5,0,5,6750000,6750000
8,한국,리커버리탑,038995,암,3,20181117,0,0,5,0,5,2800000,2800000
9,한국,원더풀댄서,039529,거,3,20190120,0,0,4,0,4,0,0
0,한국,토함산파워,038881,수,3,20180701,3,3,11,27.3,10,130440000,128040000
1,미국,스피드쇼크,040000,수,4,20170923,0,1,17,0,10,21600000,19200000
2,아일랜드,피엔에스하늘,041774,암,3,20190601,0,0,1,0,1,0,0
3,미국,황금사자,041665,수,3,20180818,1,1,8,12.5,8,64800000,64800000
4,미국,센스쟁이,041662,거,3,20180818,0,2,8,0,8,36750000,36750000
5,미국,더더비,041658,거,3,20180901,0,0,6,0,6,0,0
6,한국,퀸오브캠프,038864,암,3,20180819,0,3,9,0,9,42600000,42600000
7,한국,로열조이,039033,암,3,20181117,1,0,7,14.3,7,16680000,16680000
8,한국,딕시어게인,039575,거,3,20190317,2,0,3,66.7,3,50800000,50800000
9,한국,킹엔아이,038739,수,3,20180707,1,0,12,8.3,11,20800000,20800000
0,한국,루미네스,039561,거,3,20181103,2,0,6,33.3,6,61200000,61200000
1,미국,스피드조이,039987,수,4,20180106,4,3,9,44.4,5,242100000,161550000
2,미국,다크플레이어,041689,수,3,20180929,2,4,8,25,8,152850000,152850000
3,한국,스페셜스톤,037249,암,4,20171217,3,3,9,33.3,8,165300000,153780000
4,한국,컨저버티브,036268,거,5,20161015,4,3,20,20,8,209300000,22500000
5,한국,탐라킹,035232,거,5,20170304,4,4,22,18.2,9,212740000,108000000
6,한국,천년의바람,039113,거,3,20180819,1,1,9,11.1,9,35520000,35520000
7,한국,세명공주,039408,암,3,20181110,0,0,4,0,4,0,0
8,한국,리쉬부르,038965,거,3,20190316,0,0,4,0,4,960000,960000
9,한국,오피엠제이,038553,수,3,20181222,0,2,7,0,7,18640000,18640000
0,한국,서던맨,038930,거,3,20181201,0,0,5,0,5,3960000,3960000
1,한국,망치블레이드,039208,암,3,20190223,0,0,2,0,2,0,0
2,한국,골드파크,039315,암,3,20190504,0,0,2,0,2,0,0
3,호주,블루스파이더,041579,거,3,20180616,0,0,8,0,7,5400000,5400000
4,미국,스캐터메인,039998,거,4,20180506,0,0,6,0,4,0,0
5,미국,리틀보이플래시,041729,거,3,20180909,0,3,10,0,10,45300000,45300000
6,미국,선더마크,041720,암,3,20181208,2,2,6,33.3,6,121200000,121200000
7,미국,킬리의제왕,039841,수,4,20180225,1,1,8,12.5,6,78300000,70500000
8,한국,챔피언킹,035515,거,5,20160828,3,3,21,14.3,8,161750000,0
9,한국,재즈불릿,038874,암,3,20180825,0,0,4,0,4,0,0
0,한국,골드필드,039519,암,3,20190113,0,0,5,0,5,4080000,4080000
1,한국,문학치타,039569,수,3,20181021,0,0,7,0,7,4080000,4080000
2,한국,실버원더풀,039323,암,3,20190420,0,0,3,0,3,0,0
3,한국,미스겔라,038690,암,3,20180825,1,4,7,14.3,7,71400000,71400000
4,한국,다몬엔젤,037151,암,4,20180512,1,1,11,9.1,9,41200000,39600000
5,한국,갑오풀퀸,038559,암,3,20190302,1,1,3,33.3,3,36400000,36400000
6,한국,금로열,038851,수,3,20190127,1,1,4,25,4,34800000,34800000
7,한국,스타삭스,037877,암,4,20171224,0,1,11,0,6,26600000,8400000
8,한국,백상,039637,거,3,20190202,1,1,4,25,4,31200000,31200000
9,한국,마이티럭,038481,암,3,20190407,1,0,2,50,2,24800000,24800000
0,한국,로열고스트,038903,암,3,20190119,0,1,4,0,4,20800000,20800000
1,한국,버닝맨,039053,수,3,20190602,0,0,1,0,1,0,0
2,한국,슈마,035228,거,5,20161106,2,1,18,11.1,5,48960000,0
3,한국,바람의미소,039058,암,3,20180728,0,2,10,0,10,23640000,23640000
4,한국,스카이스톰,037046,수,4,20180128,1,3,14,7.1,10,57080000,41800000
5,한국,진격의천마,036167,수,5,20160716,2,5,25,8,8,97290000,2400000
6,한국,탑라인,039268,암,3,20190223,1,1,5,20,5,53000000,53000000
7,한국,더지존,036967,거,4,20170916,2,3,17,11.8,8,102480000,45000000
8,한국,헤네시댄서,033158,암,6,20150905,2,5,33,6.1,9,124800000,31200000
9,한국,룰브레이커,039566,수,3,20180721,2,2,9,22.2,9,70020000,70020000
0,한국,가온챔프,037610,수,4,20170909,8,1,10,80,6,685250000,433250000
1,한국,피닉스선,033610,거,6,20170311,5,2,9,55.6,6,200340000,171000000
2,한국,가속불패,031430,거,7,20140817,9,4,29,31,7,702350000,146500000
3,한국,파이널보스,035285,수,5,20160529,9,1,20,45,3,1367700000,19500000
4,미국,최강자,036533,거,6,20160109,7,0,17,41.2,5,447000000,111000000
5,미국,라온포티어스,038305,거,4,20171014,4,1,10,40,8,192900000,150150000
6,미국,위너레드,036530,거,6,20150913,5,4,24,20.8,4,327600000,0
